accnum,age,job_admin,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,education_unknown,default,balance,housing,loan,channel_cellular,channel_telephone,channel_unknown,duration,pdays,previous,poutcome_failure,poutcome_other,poutcome_success,poutcome_unknown,deposit
2013907285,59,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,32,0,0,0,1,0,121,-1,0,0,0,0,1,0
2046728903,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,594,0,0,1,0,0,190,-1,0,0,0,0,1,0
2048267310,59,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,0,0,1,0,0,298,-1,0,0,0,0,1,0
2037218065,57,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,334,1,0,1,0,0,356,-1,0,0,0,0,1,0
2092547086,41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,472,1,0,1,0,0,783,-1,0,0,0,0,1,0
2060493521,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,624,0,0,1,0,0,228,-1,0,0,0,0,1,0
2079382504,43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4923,1,0,1,0,0,1102,-1,0,0,0,0,1,0
2062317945,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,709,1,0,1,0,0,441,-1,0,0,0,0,1,0
2034261789,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2246,1,0,1,0,0,370,-1,0,0,0,0,1,0
2093786205,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17,0,0,1,0,0,489,-1,0,0,0,0,1,0
2084071923,50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1612,1,0,1,0,0,103,-1,0,0,0,0,1,0
2058349276,41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-215,0,1,1,0,0,277,-1,0,0,0,0,1,0
2081940375,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,190,0,1,1,0,0,154,-1,0,0,0,0,1,0
2049152607,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,25,1,0,1,0,0,144,-1,0,0,0,0,1,0
2031052697,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4054,1,0,1,0,0,633,-1,0,0,0,0,1,0
2097853640,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2023,1,0,1,0,0,214,-1,0,0,0,0,1,0
2016945027,31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,46,0,0,1,0,0,37,-1,0,0,0,0,1,0
2027350186,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9002,1,1,1,0,0,793,-1,0,0,0,0,1,0
2067801249,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,211,0,0,1,0,0,473,-1,0,0,0,0,1,0
2098536012,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1981,0,0,1,0,0,140,-1,0,0,0,0,1,0
2071634902,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1143,1,1,1,0,0,412,-1,0,0,0,0,1,0
2071936508,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1127,1,0,1,0,0,455,-1,0,0,0,0,1,0
2057290861,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3352,0,0,1,0,0,503,-1,0,0,0,0,1,0
2007953246,41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,76,0,1,1,0,0,439,-1,0,0,0,0,1,0
2068305974,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,152,-1,0,0,0,0,1,0
2074896532,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-298,0,1,1,0,0,174,-1,0,0,0,0,1,0
2074856302,45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3133,1,1,1,0,0,804,-1,0,0,0,0,1,1
2072160983,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,91,1,1,1,0,0,179,-1,0,0,0,0,1,0
2083156479,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-33,1,1,1,0,0,961,-1,0,0,0,0,1,1
2038146927,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,898,1,0,1,0,0,347,-1,0,0,0,0,1,0
2042958103,43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,-1415,0,0,1,0,0,58,-1,0,0,0,0,1,0
2051978204,26,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2063,1,1,1,0,0,221,-1,0,0,0,0,1,0
2065873194,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,205,0,1,1,0,0,329,-1,0,0,0,0,1,0
2073940256,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,187,-1,0,0,0,0,1,0
2012065749,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,182,1,0,0,1,0,39,-1,0,0,0,0,1,1
2069018247,59,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,982,-1,0,0,0,0,1,1
2013947862,51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,324,-1,0,0,0,0,1,0
2084176250,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,-33,0,1,1,0,0,171,-1,0,0,0,0,1,0
2035498710,39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,521,0,1,1,0,0,149,-1,0,0,0,0,1,0
2061379452,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-428,1,1,1,0,0,147,-1,0,0,0,0,1,0
2065248079,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,45,-1,0,0,0,0,1,0
2083170629,52,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2072,0,0,1,0,0,224,-1,0,0,0,0,1,0
2090317625,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-293,0,1,1,0,0,150,-1,0,0,0,0,1,0
2098120364,43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,177,1,0,1,0,0,117,-1,0,0,0,0,1,0
2062945870,34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,95,-1,0,0,0,0,1,0
2085071342,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1351,0,0,1,0,0,96,-1,0,0,0,0,1,0
2024038695,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,439,0,1,1,0,0,48,-1,0,0,0,0,1,0
2081240356,46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,445,1,0,1,0,0,292,-1,0,0,0,0,1,0
2080531962,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-10,0,1,1,0,0,369,-1,0,0,0,0,1,0
2063270859,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,473,0,0,1,0,0,100,-1,0,0,0,0,1,0
2075910864,33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1746,1,0,1,0,0,184,-1,0,0,0,0,1,0
2021786945,48,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4597,1,0,1,0,0,285,-1,0,0,0,0,1,0
2058074261,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,72,0,1,1,0,0,418,-1,0,0,0,0,1,0
2017803596,57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29,0,0,0,1,0,532,-1,0,0,0,0,1,0
2058493607,56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-890,1,0,1,0,0,467,-1,0,0,0,0,1,0
2092783105,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,38,-1,0,0,0,0,1,0
2012780469,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,292,0,1,1,0,0,220,-1,0,0,0,0,1,0
2002743816,47,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2246,1,0,1,0,0,330,-1,0,0,0,0,1,0
2089137450,41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5517,1,0,1,0,0,584,-1,0,0,0,0,1,1
2004831592,51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1236,1,0,1,0,0,613,-1,0,0,0,0,1,0
2079483520,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,48,0,0,1,0,0,152,-1,0,0,0,0,1,0
2068913752,56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,542,-1,0,0,0,0,1,0
2056034218,42,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,703,1,0,1,0,0,210,-1,0,0,0,0,1,0
2046397281,32,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,107,1,1,1,0,0,120,-1,0,0,0,0,1,0
2012370946,41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,393,1,1,1,0,0,122,-1,0,0,0,0,1,0
2047813562,34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,290,1,0,1,0,0,132,-1,0,0,0,0,1,0
2062758491,48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,108,-1,0,0,0,0,1,0
2096704325,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,789,1,1,1,0,0,80,-1,0,0,0,0,1,0
2064591872,56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1674,1,1,1,0,0,143,-1,0,0,0,0,1,0
2041703256,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,212,-1,0,0,0,0,1,0
2040267598,43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1968,1,0,1,0,0,279,-1,0,0,0,0,1,0
2034576809,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,454,1,0,1,0,0,154,-1,0,0,0,0,1,0
2030857129,56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,966,0,1,1,0,0,68,-1,0,0,0,0,1,0
2076530892,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,-23,0,0,1,0,0,182,-1,0,0,0,0,1,0
2024058367,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,645,0,0,0,1,0,123,-1,0,0,0,0,1,0
2091745283,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,185,-1,0,0,0,0,1,0
2016520894,38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,219,1,0,1,0,0,478,-1,0,0,0,0,1,0
2026395107,55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,386,0,1,1,0,0,136,-1,0,0,0,0,1,0
2051807426,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,563,1,0,0,1,0,27,-1,0,0,0,0,1,0
2071946285,56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,140,0,0,1,0,0,173,-1,0,0,0,0,1,0
2013879406,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-261,0,1,1,0,0,259,-1,0,0,0,0,1,0
2024370518,51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,520,0,1,1,0,0,157,-1,0,0,0,0,1,0
2034758960,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2158,0,0,1,0,0,277,-1,0,0,0,0,1,0
2051329748,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,91,0,0,1,0,0,526,-1,0,0,0,0,1,0
2016473259,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,227,1,0,1,0,0,283,-1,0,0,0,0,1,0
2029671854,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-84,0,0,1,0,0,506,-1,0,0,0,0,1,0
2013820654,42,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,367,1,0,1,0,0,563,-1,0,0,0,0,1,0
2001793286,54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,791,0,1,1,0,0,66,-1,0,0,0,0,1,0
2003642195,49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1127,1,1,1,0,0,579,-1,0,0,0,0,1,0
2018927345,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,421,-1,0,0,0,0,1,0
2052891706,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,203,1,0,1,0,0,301,-1,0,0,0,0,1,0
2004651729,41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-29,1,0,1,0,0,188,-1,0,0,0,0,1,0
2082916307,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15437,1,0,1,0,0,123,-1,0,0,0,0,1,0
2096132457,56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,510,1,0,1,0,0,288,-1,0,0,0,0,1,0
2070298451,36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,580,0,0,1,0,0,633,-1,0,0,0,0,1,0
2080712943,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1013,1,0,1,0,0,111,-1,0,0,0,0,1,0
2068157042,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,268,-1,0,0,0,0,1,0
2014520983,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3571,1,0,1,0,0,262,-1,0,0,0,0,1,0
2061754098,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,307,-1,0,0,0,0,1,0
2029368574,34,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,870,0,0,1,0,0,58,-1,0,0,0,0,1,0
2001238695,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,260,1,0,1,0,0,446,-1,0,0,0,0,1,0
2015274603,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,1,1,1,0,0,102,-1,0,0,0,0,1,0
2082793615,37,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,166,1,0,1,0,0,151,-1,0,0,0,0,1,0
2085236041,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19,0,0,1,0,0,133,-1,0,0,0,0,1,0
2017856903,39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,54,1,0,1,0,0,466,-1,0,0,0,0,1,0
2032715984,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,82,1,0,1,0,0,226,-1,0,0,0,0,1,0
2074803561,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,580,1,0,1,0,0,380,-1,0,0,0,0,1,0
2007946135,39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-4,0,0,1,0,0,358,-1,0,0,0,0,1,0
2074023598,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1786,0,0,1,0,0,209,-1,0,0,0,0,1,0
2085760312,31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,114,-1,0,0,0,0,1,0
2016520483,60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2131,0,0,1,0,0,421,-1,0,0,0,0,1,0
2015476802,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-388,1,1,1,0,0,207,-1,0,0,0,0,1,0
2016438597,49,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,78,0,0,0,1,0,139,-1,0,0,0,0,1,0
2026487359,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,1,0,0,112,-1,0,0,0,0,1,0
2075638192,56,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,275,1,1,1,0,0,323,-1,0,0,0,0,1,0
2050139624,58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,9994,0,0,1,0,0,400,-1,0,0,0,0,1,0
2076085412,32,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,428,-1,0,0,0,0,1,0
2081946705,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,85,1,0,1,0,0,81,-1,0,0,0,0,1,0
2023571806,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1186,0,0,1,0,0,313,-1,0,0,0,0,1,0
2004251397,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-170,0,1,1,0,0,720,-1,0,0,0,0,1,1
2034621970,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-130,1,0,1,0,0,328,-1,0,0,0,0,1,0
2098516270,60,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,340,0,1,1,0,0,361,-1,0,0,0,0,1,0
2031698542,25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,118,0,1,0,1,0,45,-1,0,0,0,0,1,0
2004318267,46,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,85,-1,0,0,0,0,1,0
2069743581,57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,158,1,0,0,1,0,73,-1,0,0,0,0,1,0
2048521670,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,170,1,0,1,0,0,486,-1,0,0,0,0,1,0
2072169854,57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,0,144,-1,0,0,0,0,1,0
2047980521,56,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,89,0,0,0,1,0,83,-1,0,0,0,0,1,0
2036945217,56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,586,0,0,0,1,0,123,-1,0,0,0,0,1,0
2034071586,53,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,61,0,1,1,0,0,190,-1,0,0,0,0,1,0
2006473952,58,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1067,0,0,0,1,0,445,-1,0,0,0,0,1,0
2024510386,44,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2316,1,0,1,0,0,81,-1,0,0,0,0,1,0
2049271506,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,0,1,1,0,0,161,-1,0,0,0,0,1,0
2078192065,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,87,0,0,0,1,0,245,-1,0,0,0,0,1,0
2052196380,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1714,0,1,0,1,0,45,-1,0,0,0,0,1,0
2091624350,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-504,0,0,1,0,0,228,-1,0,0,0,0,1,0
2007548693,59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,454,1,0,1,0,0,293,-1,0,0,0,0,1,0
2037860514,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,1,1,1,0,0,627,-1,0,0,0,0,1,1
2025041936,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2378,1,1,0,1,0,92,-1,0,0,0,0,1,0
2039265108,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1160,0,1,1,0,0,244,-1,0,0,0,0,1,0
2093178620,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1243,0,1,1,0,0,1341,-1,0,0,0,0,1,1
2086203179,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1598,1,0,1,0,0,634,-1,0,0,0,0,1,1
2089706324,54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,144,-1,0,0,0,0,1,0
2052974103,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,786,1,1,1,0,0,148,-1,0,0,0,0,1,0
2094172360,53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,684,1,1,1,0,0,197,-1,0,0,0,0,1,0
2062543981,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,81,0,1,1,0,0,604,-1,0,0,0,0,1,0
2093076482,31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,270,-1,0,0,0,0,1,0
2001637495,33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1163,1,0,1,0,0,210,-1,0,0,0,0,1,0
2047210368,32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,269,-1,0,0,0,0,1,0
2029073614,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1387,1,0,1,0,0,446,-1,0,0,0,0,1,0
2048793015,32,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,264,0,0,1,0,0,71,-1,0,0,0,0,1,0
2007534196,41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,54,1,0,1,0,0,121,-1,0,0,0,0,1,0
2003752648,37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-54,1,0,1,0,0,573,-1,0,0,0,0,1,0
2038127590,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5,0,1,1,0,0,829,-1,0,0,0,0,1,1
2025187906,47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,367,1,0,1,0,0,476,-1,0,0,0,0,1,1
2027450831,35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,609,1,0,0,1,0,136,-1,0,0,0,0,1,0
2023946501,47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3386,0,1,1,0,0,360,-1,0,0,0,0,1,0
2040719285,59,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,925,1,0,0,1,0,96,-1,0,0,0,0,1,0
2067594032,58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,227,-1,0,0,0,0,1,0
2029704351,57,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,658,0,0,1,0,0,724,-1,0,0,0,0,1,1
2053901687,38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1722,1,0,1,0,0,500,-1,0,0,0,0,1,1
2048530769,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5127,0,1,1,0,0,559,-1,0,0,0,0,1,0
2097104352,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,339,1,0,1,0,0,353,-1,0,0,0,0,1,0
2071246305,54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-315,0,1,1,0,0,2029,-1,0,0,0,0,1,1
2002678943,28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1198,0,1,1,0,0,57,-1,0,0,0,0,1,0
2006798253,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,351,-1,0,0,0,0,1,0
2032017695,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1171,1,0,1,0,0,129,-1,0,0,0,0,1,0
2081476032,59,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,60,-1,0,0,0,0,1,0
2004135279,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,795,1,1,1,0,0,270,-1,0,0,0,0,1,0
2081304795,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-319,0,1,1,0,0,502,-1,0,0,0,0,1,0
2038504721,49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,192,0,0,1,0,0,227,-1,0,0,0,0,1,0
2090681475,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2483,0,0,1,0,0,1499,-1,0,0,0,0,1,1
2070269814,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,199,1,0,1,0,0,186,-1,0,0,0,0,1,0
2067259843,58,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,201,0,0,1,0,0,82,-1,0,0,0,0,1,0
2047836015,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,108,-1,0,0,0,0,1,0
2080175629,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1338,1,1,1,0,0,81,-1,0,0,0,0,1,0
2093046587,34,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,80,0,1,1,0,0,240,-1,0,0,0,0,1,0
2043098271,50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,892,1,0,1,0,0,189,-1,0,0,0,0,1,0
2029810754,41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,958,0,0,1,0,0,72,-1,0,0,0,0,1,0
2031670529,50,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,888,0,1,0,1,0,160,-1,0,0,0,0,1,0
